"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-09-30,3101,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim",0,574400,0.00525026251312566,0.0150203216115922,0.0674595800037168,0.0901288578898343,0.00730081497888824,"2017-09","2017-Q3",574400,0,"2017-09"
2017-09-30,139,"Cook","IL","Chicago",1,215900,0.00371920037192004,0.013139371187236,0.0651208682782437,0.0565298189345307,-0.0161979807509478,"2007-03","2007-Q1",258900,-0.166087292390885,"2004-02"
2017-09-30,2402,"Maricopa","AZ","Phoenix",2,246900,0.00406669377795852,0.0147965474722565,0.0637656182679879,0.0929694802574941,-0.00318371270730966,"2006-05","2006-Q2",277900,-0.111550917596258,"2005-08"
2017-09-30,2841,"San Diego","CA","San Diego",3,553900,0.00489840348330914,0.0146546986627587,0.064987502403384,0.0869953847732836,0.0119004755558085,"2017-09","2017-Q3",553900,0,"2017-09"
2017-09-30,1286,"Orange","CA","Los Angeles-Long Beach-Anaheim",4,691600,0.00537868876290158,0.0146713615023474,0.0426654605759083,0.079950142463209,0.0050996811877615,"2006-05","2006-Q2",708800,-0.0242663656884876,"2005-12"
2017-09-30,581,"Kings","NY","New York",5,752500,0.00776751037900094,0.0303984663836779,0.143443245707339,0.0974950178078322,0.0502662345295073,"2017-09","2017-Q3",752500,0,"2017-09"
2017-09-30,2964,"Miami-Dade","FL","Miami-Fort Lauderdale",6,276800,0.00801165331391114,0.0251851851851852,0.0683133925125434,0.109281514214363,-0.0135002389900645,"2007-03","2007-Q1",325400,-0.149354640442532,"2005-09"
2017-09-30,978,"Dallas","TX","Dallas-Fort Worth",7,178700,0.0056274620146314,0.0107466063348416,0.0745640408899579,0.102111088764182,0.0313808696988611,"2017-09","2017-Q3",178700,0,"2017-09"
2017-09-30,1347,"Queens","NY","New York",8,547300,0.018801191362621,0.0567677157752462,0.167199829387929,0.0878720629773431,0.0135671038636127,"2017-09","2017-Q3",547300,0,"2017-09"
2017-09-30,2832,"Riverside","CA","Riverside",9,347700,0.00375288683602771,0.0172615564657695,0.056838905775076,0.103388075361338,-0.0101128696767339,"2006-08","2006-Q3",424900,-0.18168980936691,"2004-10"
2017-09-30,3250,"San Bernardino","CA","Riverside",10,314400,0.00575815738963532,0.0174757281553398,0.0748717948717949,0.12075363509311,-0.0103011651069764,"2006-07","2006-Q3",379000,-0.170448548812665,"2005-06"
2017-09-30,445,"Clark","NV","Las Vegas",11,233600,0.00950734658599827,0.0299823633156966,0.102406795658329,0.130515347570284,-0.0173212351704843,"2006-05","2006-Q2",304700,-0.233344273055464,"2004-06"
2017-09-30,207,"King","WA","Seattle",12,589700,0.00786190394804307,0.0223647711511789,0.148393378773126,0.125303879174952,0.0306104616859688,"2017-09","2017-Q3",589700,0,"2017-09"
2017-09-30,791,"Wayne","MI","Detroit",13,78000,0.033112582781457,0.0655737704918033,0.211180124223602,0.111392224868865,-0.0246375036596347,"2005-04","2005-Q2",112500,-0.306666666666667,"1997-08"
2017-09-30,2049,"Tarrant","TX","Dallas-Fort Worth",14,189900,0.00689289501590668,0.018230563002681,0.082051282051282,0.0872339127413553,0.0339477813427362,"2017-09","2017-Q3",189900,0,"2017-09"
2017-09-30,3136,"Santa Clara","CA","San Jose",15,1068000,0.00678733031674208,0.0234786775275515,0.0998970133882595,0.114003048722688,0.0375530594966518,"2017-09","2017-Q3",1068000,0,"2017-09"
2017-09-30,1561,"Broward","FL","Miami-Fort Lauderdale",16,236800,0.00808854831843338,0.0211297973264338,0.0877354157096922,0.127946093335241,-0.00869129728613838,"2006-05","2006-Q2",286600,-0.173761339846476,"2005-05"
2017-09-30,2452,"New York","NY","New York",17,1450300,0.00701291487293431,0.0952273070533152,0.278360511238431,0.12677339832624,0.0573840214229187,"2017-09","2017-Q3",1450300,0,"2017-09"
2017-09-30,3175,"Philadelphia","PA","Philadelphia",18,140200,0.00935925125989921,0.0233576642335766,0.0710466004583652,0.0495234312892248,0.0145856635137187,"2017-09","2017-Q3",140200,0,"2017-09"
2017-09-30,1510,"Alameda","CA","San Francisco",19,783800,0.00319979521310636,0.0094011590470058,0.0624915277212959,0.124717415514595,0.0261289471799888,"2017-09","2017-Q3",783800,0,"2017-09"
2017-09-30,2801,"Middlesex","MA","Boston",20,501500,0.00139776357827476,0.0108849022374521,0.0663406336381033,0.0658956281963474,0.0263893661591665,"2017-09","2017-Q3",501500,0,"2017-09"
2017-09-30,2046,"Suffolk","NY","New York",21,385100,-0.00284826514759192,-0.00336438923395445,0.0805274971941639,0.0319900835098266,-0.0109906267451285,"2006-07","2006-Q3",448600,-0.141551493535444,"2004-10"
2017-09-30,3017,"Sacramento","CA","Sacramento",22,338700,0.00534283170080142,0.0177283653846154,0.0929332042594385,0.130656142169634,0.00410660232876681,"2005-12","2005-Q4",385900,-0.122311479657942,"2004-12"
2017-09-30,1252,"Nassau","NY","New York",23,508200,0.00177409816676523,0.00236686390532544,0.0576482830385016,0.0507865181584659,0.00435270969500468,"2006-08","2006-Q3",510100,-0.00372475985100961,"2006-06"
2017-09-30,2993,"Palm Beach","FL","Miami-Fort Lauderdale",24,256800,0.00430191630817364,0.0134175217048145,0.0559210526315789,0.120639383169229,0.0000779149986429584,"2006-03","2006-Q1",320500,-0.198751950078003,"2005-03"
2017-09-30,2241,"Cuyahoga","OH","Cleveland",25,119900,0.00841042893187553,0.0221653878942881,0.0890099909173479,0.04351592507126,-0.00423653599838048,"2006-02","2006-Q1",134500,-0.108550185873606,"2002-09"
2017-09-30,3165,"Hillsborough","FL","Tampa",26,198200,0.00558092338914257,0.0153688524590164,0.0854326396495071,0.1033675470513,-0.00312424471714012,"2006-09","2006-Q3",222400,-0.108812949640288,"2005-11"
2017-09-30,2614,"Allegheny","PA","Pittsburgh",27,141600,0.00639658848614072,0.0172413793103448,0.0535714285714286,0.0467136010799063,0.027648160655708,"2017-09","2017-Q3",141600,0,"2017-09"
2017-09-30,1950,"Oakland","MI","Detroit",28,225900,0.0048932384341637,0.0125504258180188,0.0772532188841202,0.0968374392594977,0.0148180004263452,"2017-09","2017-Q3",225900,0,"2017-09"
2017-09-30,2288,"Franklin","OH","Columbus",29,155500,0.00777705767984446,0.0183366077275704,0.0866526904262753,0.0563858695704416,0.0126731467410255,"2017-09","2017-Q3",155500,0,"2017-09"
2017-09-30,2339,"Hennepin","MN","Minneapolis-St Paul",30,258200,0.00506033476060724,0.00938232994526974,0.0547385620915033,0.0687178203912506,0.0083068221683833,"2017-09","2017-Q3",258200,0,"2017-09"
2017-09-30,1287,"Orange","FL","Orlando",31,215900,0.00699626865671642,0.0179160773220179,0.0893037336024218,0.101577146434242,-0.00986448340012713,"2006-07","2006-Q3",259700,-0.168656141701964,"2005-08"
2017-09-30,1694,"Fairfax","VA","Washington",32,517100,0.00232603217677845,0.00252035672741373,0.0153151384252896,0.0302565063186768,0.00409377932247446,"2006-01","2006-Q1",549100,-0.0582771808413768,"2005-06"
2017-09-30,3159,"Contra Costa","CA","San Francisco",33,577700,0.00382276281494353,0.00996503496503496,0.0570905763952425,0.119933382679228,0.00436107048903978,"2006-01","2006-Q1",615000,-0.060650406504065,"2005-06"
2017-09-30,2840,"Salt Lake","UT","Salt Lake City",34,269700,0.00409530900967982,0.0169683257918552,0.0783686525389844,0.0798274367523102,0.000259918827430816,"2008-01","2008-Q1",275300,-0.0203414456956048,"2007-10"
2017-09-30,1440,"Travis","TX","Austin",35,319400,0.00503461296412838,0.0181702263308894,0.0838140481845945,0.0909350295763773,0.0420833429078658,"2017-09","2017-Q3",319400,0,"2017-09"
2017-09-30,3130,"Saint Louis","MO","St. Louis",36,164200,0.00121951219512195,0.00428134556574924,-0.0295508274231678,0.0306416550965252,-0.00730996948144713,"2007-05","2007-Q2",180500,-0.0903047091412742,"2005-02"
2017-09-30,281,"Pima","AZ","Tucson",37,183900,0.00217983651226158,0.00933040614709111,0.070430733410943,0.0496948817870448,-0.0172713968012023,"2006-05","2006-Q2",236500,-0.222410147991543,"2005-04"
2017-09-30,2975,"Montgomery","MD","Washington",38,432600,0.00208478109798471,0.00417827298050139,0.0210054283691291,0.0250833192321944,-0.00895128886086793,"2006-05","2006-Q2",486900,-0.111521873074553,"2005-04"
2017-09-30,2347,"Honolulu","HI","Urban Honolulu",39,660600,-0.000302663438256659,-0.00151148730350665,0.0426136363636364,0.0568244038780117,0.018233029875226,"2017-06","2017-Q2",661600,-0.00151148730350665,"2017-05"
2017-09-30,3148,"Westchester","NY","New York",40,566600,0.00283185840707965,0.000529754547059862,0.051401002041195,0.0376505786876749,-0.00764580541517967,"2006-06","2006-Q2",625100,-0.0935850263957767,"2005-01"
2017-09-30,2804,"Milwaukee","WI","Milwaukee",41,114900,0.007011393514461,0.011443661971831,0.0541284403669725,0.0493647120164289,-0.0172944854844862,"2006-04","2006-Q2",140300,-0.18104062722737,"2004-04"
2017-09-30,1018,"Fresno","CA","Fresno",42,226000,0.00266193433895297,0.00937918713711478,0.0690633869441816,0.0957052967501597,-0.01130013744978,"2006-04","2006-Q2",293800,-0.230769230769231,"2004-12"
2017-09-30,1388,"Shelby","TN","Memphis",43,113800,0.00618921308576481,0.0169794459338695,0.0715630885122411,0.0499182420476076,-0.00344861477374436,"2007-04","2007-Q2",119700,-0.0492898913951546,"2005-09"
2017-09-30,1020,"Fulton","GA","Atlanta",44,248800,0.020927369716865,0.0466975178796803,0.105777777777778,0.109625530204815,0.0109172762849874,"2017-09","2017-Q3",248800,0,"2017-09"
2017-09-30,3102,"Mecklenburg","NC","Charlotte",45,209700,0.0106024096385542,0.0289499509322866,0.108937070333157,0.07305056951626,0.0193071116663572,"2017-09","2017-Q3",209700,0,"2017-09"
2017-09-30,1682,"Du Page","IL","Chicago",46,279900,0.00574919151994251,0.0144980065241029,0.0447928331466965,0.040867772021042,-0.0114617093460025,"2007-04","2007-Q2",319600,-0.124217772215269,"2004-11"
2017-09-30,2694,"Fairfield","CT","Stamford",47,399100,0.00200853627918654,0.00326797385620915,0.0134586084306755,0.0188622290766696,-0.0180218372833781,"2006-04","2006-Q2",496300,-0.195849284706831,"2003-12"
2017-09-30,2480,"Pinellas","FL","Tampa",48,201400,0.00649675162418791,0.0207805372529143,0.110253583241455,0.115698137718341,0.00526341626517435,"2006-06","2006-Q2",215200,-0.0641263940520446,"2005-11"
2017-09-30,874,"Bergen","NJ","New York",49,454900,-0.00437732545414752,-0.00936411149825784,0.0315192743764172,0.035711397270344,-0.00801089631556962,"2006-06","2006-Q2",506200,-0.101343342552351,"2005-02"
2017-09-30,1165,"Marion","IN","Indianapolis",50,115300,0.000868055555555556,0.0105170902716915,0.0453309156844968,0.0317880139635864,-0.00281792809489634,"2006-01","2006-Q1",121200,-0.0486798679867987,"2004-11"
2017-09-30,324,"Wake","NC","Raleigh",51,253000,0.00158353127474268,0.0071656050955414,0.0502283105022831,0.0533498805810313,0.0199253881871497,"2017-09","2017-Q3",253000,0,"2017-09"
2017-09-30,2337,"Hartford","CT","Hartford",52,217300,0.00415896487985213,0.00835266821345708,0.0283956460009465,0.0134083294383387,-0.0124490037680842,"2007-07","2007-Q3",246900,-0.119886593762657,"2004-12"
2017-09-30,489,"Duval","FL","Jacksonville",53,160600,0.00249687890137328,0.0132492113564669,0.102264927934111,0.0943947007363646,-0.00950816657719222,"2006-11","2006-Q4",183700,-0.125748502994012,"2005-09"
2017-09-30,3246,"Prince Georges","MD","Washington",54,281600,0.00895736295234683,0.0162396246842295,0.0452858203414996,0.0849731096653923,-0.0164779520709843,"2007-05","2007-Q2",340100,-0.172008232872684,"2005-08"
2017-09-30,2815,"New Haven","CT","New Haven",55,217200,0.00138312586445367,-0.00275482093663912,0.0097629009762901,0.0102527134482915,-0.0195835534453338,"2006-04","2006-Q2",272100,-0.201764057331863,"2004-03"
2017-09-30,1155,"Macomb","MI","Detroit",56,161300,0.00561097256857855,0.0163831127914304,0.0847343644922663,0.102331308820105,0.00742391301356071,"2005-09","2005-Q3",168900,-0.0449970396684429,"2003-01"
2017-09-30,204,"Kern","CA","Bakersfield",57,194300,0.000514933058702369,0.00103039670273055,0.0485698866702644,0.0894512938277903,-0.0198349592608579,"2006-06","2006-Q2",270800,-0.282496307237814,"2005-01"
2017-09-30,2061,"Ventura","CA","Ventura",58,565000,0.00212841433132316,0.0101913105667799,0.0407073125805857,0.0770082809311758,0.00128334838296773,"2006-05","2006-Q2",632200,-0.106295476115153,"2005-04"
2017-09-30,2802,"Middlesex","NJ","New York",59,304600,0.00860927152317881,0.0287065180682202,0.0587417448731317,0.0276257649090719,-0.0119468302246053,"2006-08","2006-Q3",354500,-0.140761636107193,"2004-11"
2017-09-30,2314,"Gwinnett","GA","Atlanta",60,205000,0.0103499260719566,0.024487756121939,0.0835095137420719,0.101194493572573,0.00799951862279635,"2017-09","2017-Q3",205000,0,"2017-09"
2017-09-30,3227,"San Francisco","CA","San Francisco",61,1237100,0.0049553208773355,0.021383751651255,0.109705776820954,0.114579434915755,0.0406418516852587,"2017-09","2017-Q3",1237100,0,"2017-09"
2017-09-30,2626,"Baltimore","MD","Baltimore",62,232900,0.003446790176648,0.00474547023295945,0.0255394099515632,0.0295919604503725,-0.0142335742630599,"2007-03","2007-Q1",272100,-0.144064682102168,"2005-08"
2017-09-30,2322,"Hamilton","OH","Cincinnati",63,136100,0.00814814814814815,0.0164301717699776,0.0733438485804416,0.0388219571358737,0.00178072616808622,"2007-01","2007-Q1",136200,-0.000734214390602056,"2006-10"
2017-09-30,1690,"El Paso","TX","El Paso",64,112100,-0.00355555555555556,-0.00178094390026714,0.00628366247755835,-0.0050951351959323,-0.00628892847397966,"2008-01","2008-Q1",119900,-0.0650542118432027,"2006-12"
2017-09-30,2981,"Montgomery","PA","Philadelphia",65,288600,0.000346620450606586,0.00697836706210747,0.0226789510985117,0.0246630710058591,-0.000965058773099825,"2006-08","2006-Q3",294800,-0.0210312075983718,"2005-12"
2017-09-30,2879,"Worcester","MA","Worcester",66,263900,0.00609988562714449,0.0204949729311678,0.066693613581245,0.0497691575523875,0.000227643607575878,"2005-12","2005-Q4",282800,-0.0668316831683168,"2004-10"
2017-09-30,1322,"Pierce","WA","Seattle",67,303700,0.00696286472148541,0.0225589225589226,0.098372513562387,0.0895413093609239,0.00655208344573976,"2017-09","2017-Q3",303700,0,"2017-09"
2017-09-30,504,"Essex","NJ","New York",68,333500,0.000900360144057623,-0.0144799054373522,-0.028546460821439,0.0367024568271719,-0.0177966499977814,"2007-03","2007-Q1",413200,-0.192884801548887,"2004-07"
2017-09-30,951,"Collin","TX","Dallas-Fort Worth",69,320600,0.00690954773869347,0.00912810827824992,0.071524064171123,0.0974400627838024,0.0449206696754678,"2017-09","2017-Q3",320600,0,"2017-09"
2017-09-30,1223,"Monroe","NY","Rochester",70,146600,0.0047978067169294,-0.0297816015883521,-0.0474333983105913,0.0372505201149722,0.0192087302456849,"2017-04","2017-Q2",155300,-0.056020605280103,"2016-03"
2017-09-30,503,"Essex","MA","Boston",71,411400,0.00463980463980464,0.0175612169181301,0.0877842411422528,0.0636382957024122,0.0169064122775384,"2017-09","2017-Q3",411400,0,"2017-09"
2017-09-30,2742,"Jefferson","KY","Louisville/Jefferson County",72,153400,0.00921052631578947,0.0267737617135207,0.0535714285714286,0.0403031796629365,0.0197098172034618,"2017-09","2017-Q3",153400,0,"2017-09"
2017-09-30,2810,"Multnomah","OR","Portland",73,387900,0.00129065565307176,0.00180785123966942,0.0419016921837228,0.110772894033309,0.0296914844807932,"2017-09","2017-Q3",387900,0,"2017-09"
2017-09-30,2045,"Suffolk","MA","Boston",74,523000,0.00712497592913537,0.0190958690568979,0.0964360587002096,0.0972711887498701,0.0435753620323858,"2017-09","2017-Q3",523000,0,"2017-09"
2017-09-30,2463,"Oklahoma","OK","Oklahoma City",75,128300,0.00864779874213836,0.048202614379085,0.0371867421180275,0.0393173988873854,0.0204377990588647,"2017-09","2017-Q3",128300,0,"2017-09"
2017-09-30,2842,"San Mateo","CA","San Francisco",76,1193400,0.00184687709872398,0.0204360837964942,0.105307029730481,0.125766755578256,0.039116419271936,"2017-09","2017-Q3",1193400,0,"2017-09"
2017-09-30,2847,"Snohomish","WA","Seattle",77,420200,0.00454219459717906,0.0228821811100292,0.12593783494105,0.112300618060886,0.0166040493807869,"2017-09","2017-Q3",420200,0,"2017-09"
2017-09-30,220,"Lake","IL","Chicago",78,233300,0.00128755364806867,0.00777537796976242,0.020113686051596,0.0337738916723529,-0.0187099957397963,"2007-04","2007-Q2",288000,-0.189930555555556,"2002-10"
2017-09-30,984,"Dekalb","GA","Atlanta",79,171000,0.0106382978723404,0.031985515992758,0.0947503201024328,0.115506700140541,0.00135507397925316,"2006-11","2006-Q4",173600,-0.0149769585253456,"2005-12"
2017-09-30,135,"Cobb","GA","Atlanta",80,230600,0.0056694286960314,0.0163067430586161,0.0641439778495616,0.0788236557555297,0.0138832227553076,"2017-09","2017-Q3",230600,0,"2017-09"
2017-09-30,3134,"San Joaquin","CA","Stockton",81,323700,0.00621697233447311,0.0221029365329965,0.100646038762326,0.152787118729978,-0.00463700456359983,"2006-04","2006-Q2",411100,-0.212600340549745,"2004-12"
2017-09-30,330,"Will","IL","Chicago",82,210900,0.00812619502868069,0.0232896652110626,0.0782208588957055,0.053654220182624,-0.00614110128428558,"2006-11","2006-Q4",226800,-0.0701058201058201,"2005-06"
2017-09-30,1804,"Jackson","MO","Kansas City",83,121300,0.00247933884297521,0.00663900414937759,0.0706090026478376,0.0498712832559838,,"2017-09","2017-Q3",121300,0,"2017-09"
2017-09-30,1948,"Norfolk","MA","Boston",84,462400,0.0049989132797218,0.0113735783027122,0.0537830446672744,0.0592849371927875,0.0197124733328675,"2017-09","2017-Q3",462400,0,"2017-09"
2017-09-30,988,"Denton","TX","Dallas-Fort Worth",85,271900,0.0025811209439528,0.00778354336545589,0.0692095949665749,0.0906380889075924,0.0415906292372865,"2017-09","2017-Q3",271900,0,"2017-09"
2017-09-30,2889,"Bernalillo","NM","Albuquerque",86,184900,-0.00537923614846692,-0.0344647519582245,0.0535612535612536,0.0279412027636505,-0.00772021762888575,"2007-11","2007-Q4",200000,-0.0755,"2006-08"
2017-09-30,2732,"Jefferson","AL","Birmingham",87,111100,0.00634057971014493,0.010919017288444,0.0249077490774908,0.0142727130479174,-0.00507589108855422,"2007-10","2007-Q4",117200,-0.0520477815699659,"2006-01"
2017-09-30,1106,"Hudson","NJ","New York",88,402700,0.0070017504376094,0.0259872611464968,0.156851479459925,0.0846064714591142,0.00165388248048148,"2007-02","2007-Q1",408500,-0.0141982864137087,"2006-09"
2017-09-30,2441,"Monmouth","NJ","New York",89,403400,0.000247954376394743,0.0171457387796268,0.0638185654008439,0.0405437375614766,-0.00480367745968358,"2006-04","2006-Q2",438200,-0.0794157918758558,"2005-03"
2017-09-30,2243,"Davidson","TN","Nashville",90,240000,0.00967606226335717,0.0265183917878529,0.129411764705882,0.105729573031974,0.0417710689590027,"2017-09","2017-Q3",240000,0,"2017-09"
2017-09-30,3001,"Providence","RI","Providence",91,227300,0.00842945874001775,0.0179131213613972,0.0752128666035951,0.0677193358865966,-0.00759215492403698,"2005-12","2005-Q4",264500,-0.140642722117202,"2004-05"
2017-09-30,414,"Bucks","PA","Philadelphia",92,306800,0.00130548302872063,0.0108731466227348,0.0278056951423786,0.0272574896533513,-0.00288712744111475,"2007-03","2007-Q1",320900,-0.0439389217824868,"2005-09"
2017-09-30,1689,"El Paso","CO","Colorado Springs",93,262500,0.00729086722947045,0.0202098717450447,0.0892116182572614,0.0632231818761306,0.0235441896594217,"2017-09","2017-Q3",262500,0,"2017-09"
2017-09-30,3236,"Baltimore City","MD","Baltimore",94,122100,0.00742574257425743,0.0226130653266332,0.0453767123287671,0.0413676953182154,-0.00563617783889891,"2007-11","2007-Q4",129200,-0.054953560371517,"2006-11"
2017-09-30,80,"Lee","FL","Fort Myers",95,222900,0.0054127198917456,0.0145653163404643,0.0164158686730506,0.0934479346171917,-0.00287026930820067,"2006-04","2006-Q2",291700,-0.235858758998972,"2005-04"
2017-09-30,757,"Tulsa","OK","Tulsa",96,127600,-0.003125,-0.0177059276366436,-0.00545596258768511,0.0286370970876504,0.0219461763730195,"2017-04","2017-Q2",134600,-0.0520059435364042,"2016-09"
2017-09-30,201,"Kent","MI","Grand Rapids",97,171000,0.00411039342337052,0.0166468489892985,0.0747957259585167,0.0784839833422599,0.0207883091016305,"2017-09","2017-Q3",171000,0,"2017-09"
2017-09-30,285,"Polk","FL","Lakeland",98,159300,0,0.00886637112096264,0.0698455339153795,0.0919774826605235,-0.0113154318565162,"2006-10","2006-Q4",194100,-0.179289026275116,"2005-09"
2017-09-30,3289,"District of Columbia","DC","Washington",99,538700,-0.00166790214974055,-0.00240740740740741,0.0290353390639924,0.0713341854077645,0.0309409096363493,"2017-03","2017-Q1",552700,-0.0253301972136783,"2017-01"
2017-09-30,989,"Denver","CO","Denver",100,385900,0.00311931375097479,0.00941668846455663,0.0797425853385562,0.11343699349979,0.0553357230719846,"2017-09","2017-Q3",385900,0,"2017-09"
2017-09-30,659,"Ocean","NJ","New York",101,278200,0.00505780346820809,0.0112686295892403,0.0431196100487439,0.0333613827791592,-0.0125030198121859,"2006-09","2006-Q3",334100,-0.167315175097276,"2004-09"
2017-09-30,2127,"Arapahoe","CO","Denver",102,345500,0.0067016317016317,0.0164754339511621,0.0736482287134866,0.109715930204275,0.0485297666387698,"2017-09","2017-Q3",345500,0,"2017-09"
2017-09-30,2251,"Delaware","PA","Philadelphia",103,193500,0.00571725571725572,0.0136196961760084,0.034206306787814,0.00946171978871235,-0.0139564984950521,"2007-11","2007-Q4",223000,-0.132286995515695,"2005-02"
2017-09-30,1558,"Bristol","MA","Providence",104,295400,0.00135593220338983,0.00922446190638879,0.0656565656565657,0.0511411407694882,0.00219276880732622,"2005-09","2005-Q3",316600,-0.0669614655716993,"2004-09"
2017-09-30,1822,"Johnson","KS","Kansas City",105,243500,0.00329625051503914,0.00911728139245752,0.049116760017234,0.0532086979730335,0.0192649705608869,"2017-09","2017-Q3",243500,0,"2017-09"
2017-09-30,1556,"Brevard","FL","Melbourne",106,191100,0.00791139240506329,0.0208333333333333,0.104624277456647,0.111195099594867,0.00483574108976925,"2006-02","2006-Q1",227300,-0.159260888693357,"2005-03"
2017-09-30,1404,"Summit","OH","Akron",107,127600,0.00551615445232467,0.0191693290734824,0.0580431177446103,0.0366178763857401,0.000156875080871366,"2007-03","2007-Q1",128700,-0.00854700854700855,"2007-01"
2017-09-30,2986,"New Castle","DE","Philadelphia",108,220400,-0.00406687754179846,-0.015631978561858,0.00869565217391304,0.0233260301780254,-0.00777822252618954,"2007-05","2007-Q2",240700,-0.0843373493975904,"2005-08"
2017-09-30,3152,"Anne Arundel","MD","Baltimore",109,334100,0.00179910044977511,0.00602228244504667,0.0189082037206465,0.0268115629811976,-0.00582510549684379,"2006-08","2006-Q3",365200,-0.0851588170865279,"2005-08"
2017-09-30,771,"Union","NJ","New York",110,317700,0.0034744156664561,0.0034744156664561,0.0485148514851485,0.0275748564535396,-0.020646140067767,"2006-08","2006-Q3",404600,-0.214780029658922,"2004-07"
2017-09-30,2980,"Montgomery","OH","Dayton",111,98400,0.00923076923076923,0.0292887029288703,0.104377104377104,0.0343769041372504,-0.00797232189140795,"2008-02","2008-Q1",108500,-0.0930875576036866,"2003-05"
2017-09-30,2734,"Jefferson","CO","Denver",112,390900,0.0046260601387818,0.00955578512396694,0.0697865353037767,0.10266426015196,0.0475716355676277,"2017-09","2017-Q3",390900,0,"2017-09"
2017-09-30,3069,"Washington","OR","Portland",113,386300,0.0046814044213264,0.0141769493305329,0.0790502793296089,0.099965064731864,0.0250601187955481,"2017-09","2017-Q3",386300,0,"2017-09"
2017-09-30,2776,"Lancaster","PA","Lancaster",114,194200,0.00309917355371901,0.0119854090672225,0.0368392952482648,0.026492846157091,0.00266480230979704,"2017-09","2017-Q3",194200,0,"2017-09"
2017-09-30,1676,"Douglas","NE","Omaha",115,156400,0.0077319587628866,0.0188925081433225,0.0831024930747923,0.0451721827047142,0.0163388120463366,"2017-09","2017-Q3",156400,0,"2017-09"
2017-09-30,322,"Utah","UT","Provo",116,264900,0,0.00645896656534954,0.0816659861167824,0.0864475925854753,0.00524441405935017,"2017-09","2017-Q3",264900,0,"2017-09"
2017-09-30,197,"Kane","IL","Chicago",117,219000,0,0.00643382352941176,0.0641399416909621,0.0547036079832555,-0.0103450889852836,"2006-10","2006-Q4",248800,-0.119774919614148,"2004-08"
2017-09-30,3033,"Stanislaus","CA","Modesto",118,276400,0.00108656283955089,0.0113428466886206,0.0822239624119029,0.144586945409848,-0.00752950108636852,"2006-04","2006-Q2",362100,-0.236674951670809,"2004-11"
2017-09-30,911,"Camden","NJ","Philadelphia",119,167700,0.00239091452480574,-0.00237953599048186,0.0263157894736842,0.020391359124754,-0.019691556398955,"2007-01","2007-Q1",207600,-0.192196531791908,"2005-01"
2017-09-30,1349,"Ramsey","MN","Minneapolis-St Paul",120,228900,0.00218914185639229,0.00571177504393673,0.085348506401138,0.0781865789776579,0.00908831223156659,"2017-09","2017-Q3",228900,0,"2017-09"
2017-09-30,1964,"Passaic","NJ","New York",121,312200,0.00709677419354839,0.0385894876912841,0.0529510961214165,0.0325480061780903,-0.019872773857426,"2007-01","2007-Q1",397000,-0.21360201511335,"2004-07"
2017-09-30,1611,"Chester","PA","Philadelphia",122,328200,0.0012202562538133,0.00397675130009177,0.0176744186046512,0.0254110702382944,0.000857165543695526,"2017-09","2017-Q3",328200,0,"2017-09"
2017-09-30,2537,"Sedgwick","KS","Wichita",123,131000,-0.00152439024390244,0.00769230769230769,0.0355731225296443,0.033502299717229,0.0209210742604455,"2017-08","2017-Q3",131200,-0.00152439024390244,"2017-08"
2017-09-30,221,"Lake","IN","Chicago",124,129900,0,0.0015420200462606,0.0358851674641148,0.0248441454036485,-0.0058864500525333,"2008-05","2008-Q2",142700,-0.0896986685353889,"2006-08"
2017-09-30,2482,"Plymouth","MA","Boston",125,357800,0.00280269058295964,0.00533857825231807,0.059206631142688,0.056365688172759,0.00708812273933579,"2005-12","2005-Q4",367700,-0.0269241229262986,"2005-03"
2017-09-30,2063,"Volusia","FL","Daytona Beach",126,175100,0.00632183908045977,0.0198019801980198,0.0923268870867124,0.100655410456544,-0.0112124090804853,"2006-08","2006-Q3",231900,-0.244933160845192,"2005-03"
2017-09-30,1241,"Morris","NJ","New York",127,425300,0.000941397975994352,0.00353940537989618,0.0211284513805522,0.0252200435769563,-0.00939465387241989,"2006-07","2006-Q3",484800,-0.12273102310231,"2004-11"
2017-09-30,2312,"Guilford","NC",,128,139300,0.00577617328519856,0.0227606461086637,0.0731895223420647,0.035330109287609,0.00904903470756424,"2017-09","2017-Q3",139300,0,"2017-09"
2017-09-30,146,"Dane","WI","Madison",129,251900,0.00238758456028651,0.00599041533546326,0.0633178556352891,0.0472241149359394,0.0168677450643173,"2017-09","2017-Q3",251900,0,"2017-09"
2017-09-30,1396,"Sonoma","CA","Santa Rosa",130,596300,-0.0013398090772065,0.00285906491759166,0.0555850593025314,0.118323784643182,0.0122198836939662,"2017-07","2017-Q3",597300,-0.00167420056922819,"2017-07"
2017-09-30,2033,"Spokane","WA","Spokane",131,208700,0.00967585873246251,0.0280788177339901,0.100738396624473,0.0623989066324024,0.0140621711268607,"2017-09","2017-Q3",208700,0,"2017-09"
2017-09-30,2511,"Richmond","NY","New York",132,500700,0.00703942075623492,0.0298231180584122,0.142107664233577,0.062138919208748,0.0160735441969801,"2017-09","2017-Q3",500700,0,"2017-09"
