"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"Columbus","NC",,"37","047",872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122900,125000,137000,139250,139900,139900,145000,145000,140000,139900,136950,137450,134950,130000,130000,135000,135900,138500,138250,139900,138500,139450,139900,148000,149900,147000,148000,149000,150000,149900,149000,150000,152800,154900,150000,149450,147750,139900,139000,145900,147200,139000,139000,149000,149900,144900,138250,139500,134450,139000,139250,145000,139000,145000,139900,149000,139900,139500
"Vermilion","LA","Lafayette","22","113",873,,,,,,,,,,,,,,,,,,,109950,114950,134000,119900,115000,115000,115000,134900,122000,132450,120000,130000,140950,141900,135000,139900,141200,144050,144700,144950,145700,145650,154300,153800,149900,144250,143600,139900,141350,144900,147700,152000,153800,159000,159000,161700,158750,160000,159800,155000,153200,150000,150450,150000,150000,150000,150000,149900,152000,153200,150900,149950,150450,150450,152000,153863,165000,173000,165000,170000,171500,167500,159900,159500,162000,153500,152000,152750,150950,158500,149900,149900,149900,149999.5,160000
"Lee","NC","Sanford","37","105",874,179900,179500,174900,173500,169900,169900,167200,165000,164999.5,163450,163400,159962.5,164900,164900,167950,169500,170000,164975,159900,159900,159900,159900,159500,159900,160000,159900,159700,149900,150000,145000,140000,139900,134987.5,135000,147950,146900,149900,149000,149900,159900,159900,159900,156945,149900,156900,149000,148900,145400,142700,142950,144900,149625,159900,159900,161944,161000,161694,160000,159900,159000,154900,161949.5,159999,160000,159999,159900,162950,166450,169000,169000,169990,169900,165000,164900,165000,169000,174990,184900,189900,185000,183000,174900,169400,169400,179900,175000,177500,184950,179900,182525,184985,178255,177180
"Oxford","ME",,"23","017",875,169900,169900,164900,164000,165000,164900,165000,164500,165000,165250,167000,159950,154900,155367.5,159000,157500,159900,159900,168500,169200,169900,168900,172500,175000,149000,172450,170000,185000,175000,175000,170000,174900,169900,157500,162250,163750,175000,169000,169000,165000,169000,169900,169900,169700,169500,168800,168000,168950,159900,159900,159900,168900,173958.5,173000,174950,174500,174000,175000,179000,174500,169900,179000,179900,185000,185000,175000,169900,169000,169000,175000,175000,175000,175000,175000,175000,179900,184000,182150,188000,188000,189900,191200,185000,184950,179900,185000,185000,197900,199000,199700,193000,199000,199000
"Carter","TN","Johnson City","47","019",876,,,,,,,,,,,,,,,,144900,149000,154900,147000,144900,144950,143500,129900,129900,131200,136900,129900,124900,124900,124900,117900,119450,119900,124900,129900,129900,129900,129900,129900,134900,134000,139000,134900,137900,139500,136000,129900,129900,129900,133500,139900,141200,142900,145000,155000,159900,149999,149949.5,147000,145000,139900,144950,149500,150000,154900,154900,150000,149000,145000,139450,142500,139000,139000,134900,129900,134992.5,138900,139949.5,145000,148350,144900,139000,129900,129900,139000,139900,144900,149900,149900,155000,149000,149950,155000
"Pike","PA","New York","42","103",877,219900,204900,209000,213950,219000,219000,219000,215000,215000,210000,199900,199700,190000,189000,194900,189900,189900,189000,179900,179000,179900,175000,169000,165000,168500,165000,167000,159900,159900,169900,169000,165000,164900,163150,164000,159900,159900,159000,164249.5,165000,168900,169900,169000,169500,169500,169500,169000,169900,166385,165000,169000,169000,169900,169900,169900,175000,169900,171499.5,169000,165000,164900,160000,159900,164500,169900,169900,169000,169000,169000,164900,160000,159000,149900,149000,149224,152250,159000,154900,155000,155000,159000,155375,155000,154900,151000,149900,155000,157500,159000,157700,157250,159000,159000
"Blount","AL","Birmingham","01","009",878,145000,149900,144900,144900,144900,144900,143000,144900,145000,140900,139900,139900,138000,134700,131500,129900,132700,133900,129900,129900,129000,128000,127500,124900,125900,129200,124900,119950,124950,134000,129900,129900,127950,129950,148900,146000,135950,127900,125817.5,130000,133400,134900,133400,132900,139900,139900,139900,149900,149900,149900,149900,149900,148500,149700,159900,152900,151500,159900,159900,159900,159900,158700,158500,158200,154900,149900,149900,149900,139900,143750,145900,147950,149900,149450,149900,149900,149000,149900,150450,149900,149500,147900,145900,139900,147900,149900,150934,154900,159900,155000,154900,156000,164900
"Otter Tail","MN","Fergus Falls","27","111",879,240000,239000,229450,228500,228750,229000,224900,229000,219000,218250,209000,205499.5,189900,189000,180000,149000,149000,149500,150000,155700,155500,149700,135900,129900,136950,141200,139900,139000,150000,153500,149990,144000,139900,132450,139900,139900,139900,132000,139900,139900,141950,148500,149000,141900,139900,139000,134900,129000,117900,119900,134900,154000,159900,169890,165000,160000,159000,159900,159450,154900,149900,149900,149900,159900,165000,164900,169000,174900,169900,159000,154950,158000,159000,159000,159900,159900,164900,169900,177500,178500,178500,179900,177500,177250,169900,166000,169900,179900,187500,189900,180000,179900,179000
"Hawkins","TN","Kingsport","47","073",880,119950,127500,129900,129900,125000,120000,124925,129000,139900,139900,129900,129900,129900,126500,129900,139500,139900,139500,135000,139500,137450,125950,125000,120000,126400,125900,123700,122500,125000,124900,119000,126700,119900,121900,129500,125000,121000,124992,124900,124900,129900,129900,129900,129900,129900,129900,129900,129900,127000,125000,125000,129500,129900,129900,129900,130000,131000,134900,135000,135000,135000,135000,134900,135000,147500,140750,139900,140000,139950,139900,139988,144000,143250,144900,144900,145450,145900,149250,145950,145000,148000,149900,149900,149900,145000,149500,145500,151450,152900,150000,155950,157000,155000
"Columbia","WI","Madison","55","021",880,194900,194900,190000,189900,189900,186250,179900,179900,179900,180000,181400,177400,174900,170900,174900,169900,169900,169900,169000,165000,164900,159450,154950,149000,149000,146500,149000,148000,149000,154900,156500,150000,144900,144900,154900,150000,149900,149950,150000,164900,166000,174900,174900,179000,178750,174900,169900,169900,169000,170900,179900,178000,189000,189900,189900,185000,184900,179500,176900,167600,169900,169900,174900,184900,184900,189900,189000,189000,185000,185000,185000,185000,185000,185000,189900,189900,189900,193000,194900,194900,199250,199900,194900,189000,195450,198750,199900,209900,222000,224900,224900,229000,219900
