"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09"
"02129","Boston","MA","Boston","Suffolk",72,,,,,,,,,,,,,,,,,,,,,2.79741092241092,2.7654953145917,2.78959092182684,2.73835616438356,2.74736842105263,2.74736842105263,2.73835616438356,2.74736842105263,2.63303477344573,2.71863711001642,2.75362068965517,2.84499584717608,2.84499584717608,2.94,2.98809523809524,2.92280701754386,3.0096065873742,3.03448275862069,3.03448275862069,2.88235294117647,2.92280701754386,2.92280701754386,2.94736842105263,3.03846153846154,3.00080906148867,3,3,3,3,3,2.9732202702226,2.92307692307692,2.92307692307692,3.04833880978459,2.91552839683681,2.85714285714286,2.85481239804241,2.90797987059669,2.91199309749784,2.9559748427673,3.0150462962963,2.92307692307692,2.90567242019912,2.80085617574832,3,2.75,2.82740619902121,2.775,2.70833333333333,2.90888809242735,3.03846153846154,2.95238095238095,3,2.53333333333333,2.71428571428571,2.90797987059669,2.95816326530612,2.95816326530612,2.88383838383838,2.75
"02114","Boston","MA","Boston","Suffolk",73,,,,,,,,,,,,,,,,,,,,,,,3.58518518518519,3.48101265822785,3.392,3.42857142857143,3.40588235294118,3.6737400530504,3.98811096433289,3.81944444444444,3.69317160826595,3.45732221493488,3.51533457249071,3.51604872107186,3.61058495821727,3.90835579514825,4.02163225172075,4.04818092428712,4.04705882352941,3.9375,3.85225885225885,3.99429386590585,3.43760683760684,3.72222222222222,3.79166666666667,3.753,3.63636363636364,3.78409090909091,3.81276063386155,3.77049180327869,3.98480531813865,3.81944444444444,3.82638888888889,3.58832807570978,3.60019305019305,3.66666666666667,3.69857426585331,3.62422132185363,3.66666666666667,3.75197137850467,3.79166666666667,3.80972222222222,3.78037675981229,3.99795501022495,3.84770889487871,3.71293800539084,3.40163934426229,3.27642307692308,3.75,3.70021900269542,3.5158929827409,3.65384615384615,3.48396282973621,3.75714285714286,3.6,3.79166666666667,3.54545454545455,3.58331223094454,3.67298067298067,3.54605119229928
"33129","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36343942676221,2.35294117647059,2.40522136699133,2.40537944284342,2.35294117647059,2.28070175438596,2.2693831352575,2.17647058823529,2.30790491984522,2.19729334308705,2.27272727272727,2.29411764705882,2.2641276349682,2.33881163084703,2.22691761363636,2.25401069518717,2.37743902439024,2.40692864242364,2.37515225334957,2.35294117647059,2.32352941176471,2.3094688221709
"60661","Chicago","IL","Chicago","Cook",75,,,,,,,,,,,,,,,,,,,,,,,,,,2.98353741698292,2.87523695894374,2.88781163434903,2.82937027192803,2.81052631578947,2.66709511568123,2.57260726072607,2.6742301458671,2.54578754578755,2.83870967741935,2.8872997200548,2.81593025559738,2.60387534036143,2.51485148514851,2.48245614035088,2.39327883742053,2.48878923766816,2.81460345141727,2.86106281883316,2.81096414837297,2.6645056726094,2.57579294925834,2.61635944700461,2.79930795847751,2.77335640138408,2.8382732145444,2.91748014484375,2.97378849637681,2.9810298102981,2.92093023255814,2.92165432430037,2.91550603528319,2.927663639653,2.81731684110371,2.91105121293801,2.76078799249531,2.78243603781441,2.77309562398703,2.77648950295562,2.71451483560545,2.81589199029126,2.81754385964912,2.76019575856444,2.79999480708314,2.91105121293801,2.73312101910828,2.71451483560545,2.70174505213875,2.71050521251002,2.73093045389614,2.70027954553626,2.66485998193315,2.66485998193315,2.68044897717634,2.74544383491035
"33132","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17391304347826,2.22508059126469,2.26933433192461,2.23021582733813,2.34301780693533,2.30481148488028,2.30849947534103,2.30414746543779,2.30547550432277,2.33576642335766,2.41318362277561,2.39605355884426,2.39605355884426,2.389486260454,2.4,2.38549618320611,2.30224321133412,2.30414746543779,2.30414746543779,2.30906102854467,2.30029766811285,2.39802677942213,2.41935483870968,2.39605355884426,2.39802677942213,2.44519392917369,2.44379276637341,2.42483026188167,2.41935483870968,2.39802677942213,2.40751341681574,2.41064006650042,2.38322428207924,2.37519202895406,2.38095238095238,2.38095238095238,2.389486260454,2.37946242326718,2.38549618320611,2.35137636603722,2.30319533838595,2.30414746543779,2.30319533838595,2.29669670593301,2.30358888423405,2.34768026830632,2.29528535980149,2.30414746543779,2.33244220258342,2.30806259065761,2.32398090565244
"02141","Cambridge","MA","Boston","Middlesex",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02380952380952,2.98088667058133,3.14465408805031,3.20714285714286,3.20197044334975,3.18965517241379,3.15789473684211,3.2,3.08888888888889,2.88235294117647,2.95238095238095,2.96139189731247,3,2.88461538461538,2.86343612334802,2.82608695652174,2.82971014492754,2.98888888888889,2.97553937432578,3.15037593984962,2.98484848484848,3.17795086262703,3.20982142857143,3,2.95833333333333,2.93915603532875,3.17425810904072,3,3,3.08333333333333,3.25657894736842,3.07321428571429,2.91181364392679,2.85714285714286
"10005","New York","NY","New York","New York",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79307692307692,4.92190152801358,4.87230830650997,4.77084885453529,4.73513080313699,4.87065153301887,4.97815467831498,4.90550721561969,4.9192439862543,4.75922614667648,4.97098646034816,4.92190152801358,4.86935866983373,4.95951417004049,4.86881937436932,4.72222222222222,4.72587154387773,4.72222222222222,4.72952086553323,4.71527777777778,4.75,4.73976043276661,4.72952086553323,4.76023081604188,5.03120124804992,4.72222222222222,4.70833333333333,4.59683496608892,4.72587154387773,4.70833333333333,4.80102837461046,4.69033530571992,4.76413255360624,4.93490483261339,4.92190152801358,5.09437355694731,5.17122933884298,4.98821681068342,4.91679748822606
"10018","New York","NY","New York","New York",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3021978021978,5.2202868852459,5.14677057131933,5.01607717041801,5.12743628185907,5.04756871035941,5,5.04756871035941,5.09014812403353,5.03184713375796,5.14677057131933,5.13333333333333,5.15130998429462,5.18988694026529,5.18828451882845,5.17544459644323,5.11320069126887,5.05841911588499,5.1081359423275,5.14935988620199,5.18828451882845,5.15113962799442,5.15113962799442,5.17441860465116,5.19148936170213,5.28892455858748,5.15291936978684,5.14418125643666,5.1425131634296,5.15113962799442,5.13580876914787,5.12847972284492,5.23961661341853,5.17916666666667,5.24226418900641,5.1894495412844,5.27355739717618,5.17953959484346,5.04756871035941
"02458","Newton","MA","Boston","Middlesex",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,1.9,1.82142857142857,1.775,1.6,1.63636363636364,1.5875,1.54901960784314,1.56022727272727,1.66666666666667,1.71428571428571,1.72872340425532,1.83974358974359,1.94804318488529,1.83333333333333,1.68181818181818,1.68181818181818,1.6,1.61554252199413,1.755,1.87329434697856,1.66666666666667,1.75,1.93333333333333,1.86666666666667,1.83333333333333,1.73966325660699,1.73333333333333,1.70891943734015,1.6944559029783,1.65625,1.60869565217391,1.62141779788839,1.82909090909091,1.80369875222816,1.7671302578019,1.71285714285714,1.92,1.80392156862745,1.75829187396352,1.756,1.69230769230769,1.61538461538462,1.67708333333333,1.80298913043478,1.75,1.84822410558323,1.84615384615385,1.80048118480954,1.77777777777778,1.66666666666667,1.65833333333333,1.77108910891089
"10280","New York","NY","New York","New York",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66101694915254,4.54545454545455,4.41676670668267,4.56588301837973,4.59340237821251,4.61836561743341,4.73965287049399,4.99124343257443,4.99617834394904,4.71315381865841,4.49524446142093,4.52549433877858
"02113","Boston","MA","Boston","Suffolk",82,,,,,,,,,,,,,,3.29230769230769,3.25,3.34408602150538,3.3502538071066,3.4010152284264,3.18875,3.02325581395349,3,2.88888888888889,2.96764705882353,3,3.17155425219941,3.25,3.36220238095238,3.22222222222222,3.25,3.27272727272727,3.2674253200569,3.28638107610042,3.25657894736842,3.17821067821068,3.07692307692308,3.4,3.2819332566168,3.33333333333333,3.33333333333333,3.35694508537148,3.60555555555556,3.5,3.40909090909091,3.4,3.33333333333333,3.31666666666667,3.39230769230769,3.36666666666667,3.5,3.53811188811189,3.5,3.55555555555556,3.67543859649123,3.66666666666667,3.57854297097325,3.45454545454545,3.39833333333333,3.35497835497836,3.33333333333333,3.57142857142857,3.57142857142857,3.57142857142857,3.65942028985507,3.6375,3.59166666666667,3.63858695652174,3.725,3.3,3.5,3.25657894736842,3.54700854700855,3.37980769230769,3.38461538461538,3.55042016806723,3.66666666666667,3.72077922077922,3.80769230769231,3.68333333333333,3.54195804195804,3.57142857142857
"10282","New York","NY","New York","New York",83,,,,,,5.14161392405063,5.09375,4.9984375,4.96774193548387,4.92857142857143,4.92783505154639,5,5.07423687423687,5.08823529411765,5.22091346153846,5.35,5.39256198347107,5.52564664163538,5.31302876480541,5.36737207670238,5.33466135458167,5.4176128861896,5.42857142857143,5.23129894058038,5.26577380952381,5.40042328632525,5.43086058239792,5.5,5.53417125470878,5.60305059523809,5.61698643500883,5.59054812111381,5.59296296296296,5.62538118123491,5.6352970959459,5.65428109854604,5.70714285714286,5.63636363636364,5.65428109854604,5.83333333333333,5.82706766917293,5.86776859504132,5.90622182146078,5.87878787878788,5.84415584415584,5.8354114713217,5.83437240232751,5.8732782369146,5.89254668937851,5.89660743134087,5.97738287560582,5.9612687032419,5.97554993477041,6.05142857142857,5.97014925373134,5.92237895819558,6.025,6.05366492146597,6.00454545454545,5.93979933110368,5.88848594741614,5.73770491803279,5.83333333333333,5.86776859504132,5.85055096418733,5.83333333333333,5.83955223880597,5.76470588235294,5.85055096418733,5.93548387096774,5.67901234567901,5.88363691310201,5.90844727780827,5.96967026229571,6.06254674644727,6.27164322250639,6.10671641791045,6.21375310687655,6.11875,6.11875
"10006","New York","NY","New York","New York",84,,,,,,,,,,,,4.35714285714286,4.35584415584416,4.35504201680672,4.45488759534324,4.41666666666667,4.5,4.46932006633499,4.46875,4.55752506477414,4.52127659574468,4.47413793103448,4.5,4.53846153846154,4.5107650273224,4.45454545454545,4.5,4.47619047619048,4.5448079658606,4.57333333333333,4.52380952380952,4.52380952380952,4.53917050691244,4.5448275862069,4.50713359273671,4.51070336391437,4.49724949632763,4.53636363636364,4.53636363636364,4.54164456233422,4.55384615384615,4.61538461538461,4.61538461538461,4.55263157894737,4.59718670076726,4.66582597730139,4.65571205007825,4.65485074626866,4.65268052450611,4.70452446906741,4.65694982472116,4.53484848484849,4.63302450908017,4.68705547652916,4.59718670076726,4.64432284541724,4.72946859903382,4.59378022243714,4.56,4.48460508701473,4.48460508701473,4.59381044487427,4.58940856915735,4.65485074626866,4.48896921017403,4.53351354971476,4.56508704061896,4.68705547652916,4.48896921017403,4.56735976789168,4.45628075628076,4.52201257861635,4.65798092868988,4.65798092868988,4.78434504792332,5.04329004329004,4.94489795918367,5.1760056239498,5.04329004329004,5.12399023451083
