"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-09-30,72667,"33540","FL","Tampa","Pasco","Zephyrhills",8029,147100,0.00136147038801906,0.00891632373113855,0.0567528735632184,0.10033155288813,-0.0100289103580421,"2006-08","2006-Q3",182900,-0.195735374521597,"2005-07"
2017-09-30,60525,"07009","NJ","New York","Essex","Cedar Grove",8030,448500,-0.000891067052795723,-0.0201005025125628,-0.040846877673225,0.017963452706943,-0.00953592108481138,"2006-07","2006-Q3",512400,-0.124707259953162,"2005-01"
2017-09-30,84885,"61301","IL","Ottawa","La Salle","La Salle",8031,79000,0.010230179028133,0.0128205128205128,0.050531914893617,0.011527403348391,,"2009-08","2009-Q3",101900,-0.224730127576055,
2017-09-30,86322,"64075","MO","Kansas City","Jackson","Oak Grove",8032,131600,0.00842911877394636,0.0249221183800623,0.065587044534413,0.0496176222449034,,"2017-09","2017-Q3",131600,0,"2017-09"
2017-09-30,93634,"81006","CO","Pueblo","Pueblo","Pueblo",8033,176200,0.00858614768174013,0.0238233585124927,0.0711246200607903,0.0633596594406063,0.0177313367712062,"2017-09","2017-Q3",176200,0,"2017-09"
2017-09-30,65141,"17702","PA","Williamsport","Lycoming","South Williamsport",8034,131400,-0.000760456273764259,-0.00680272108843537,0.00458715596330275,0.0186563796497798,0.0189590914057891,"2017-01","2017-Q1",137900,-0.04713560551124,"2016-10"
2017-09-30,67919,"24016","VA","Roanoke","Roanoke City","Roanoke",8035,79400,0.0218790218790219,0.00889453621346887,-0.0625737898465171,0.0033071187719107,,"2016-11","2016-Q4",85900,-0.0756693830034924,"2015-12"
2017-09-30,58529,"01879","MA","Boston","Middlesex","Tyngsboro",8036,385200,0.00129971406290616,0.00890518596123625,0.0729805013927577,0.0554514254947531,0.0140914312730784,"2017-09","2017-Q3",385200,0,"2017-09"
2017-09-30,82601,"56071","MN","Minneapolis-St Paul","Scott","New Prague",8037,252200,0.00158856235107228,0.0104166666666667,-0.00316205533596838,0.0568321643992518,0.00409551977144962,"2016-10","2016-Q4",254800,-0.0102040816326531,"2016-09"
2017-09-30,99598,"98148","WA","Seattle","King","Burien",8038,363000,-0.000825763831544178,0.004149377593361,0.0755555555555556,0.127744479228084,0.0157445529571418,"2017-08","2017-Q3",363300,-0.000825763831544178,"2017-08"
2017-09-30,75356,"39567","MS","Gulfport","Jackson","Pascagoula",8039,83500,0.00119904076738609,0.00119904076738609,0.00481347773766546,-0.00308501372366077,,"2010-04","2010-Q2",101400,-0.176528599605523,
2017-09-30,63793,"14870","NY","Corning","Steuben","Gang Mills",8040,117900,-0.00169348010160881,-0.0248138957816377,-0.0304276315789474,0.000850341365260077,0.0123319638073682,"2017-02","2017-Q1",123800,-0.0476575121163166,"2016-07"
2017-09-30,84634,"60633","IL","Chicago","Cook","Chicago",8041,120200,0.0195080576759966,0.0534618755477651,0.123364485981308,0.0391507588698152,-0.0225540487316098,"2007-11","2007-Q4",151800,-0.208168642951252,"2004-04"
2017-09-30,79700,"49333","MI","Grand Rapids","Barry","Middleville",8042,184000,0.00711548987411056,0.0154525386313466,0.0829899941141848,0.0805654490888501,0.0149659294041173,"2005-08","2005-Q3",194700,-0.0549563430919363,"2005-04"
2017-09-30,84690,"60712","IL","Chicago","Cook","Lincolnwood",8043,385400,-0.00490575781048283,-0.0180891719745223,0.0179609086106709,0.0595539545061508,-0.0121696075265822,"2006-12","2006-Q4",482500,-0.201243523316062,"2004-10"
2017-09-30,87140,"66224","KS","Kansas City","Johnson","Leawood",8044,465400,-0.00299914310197087,-0.00342612419700214,0.013281079904202,0.0412140282326228,0.0116497636646447,"2017-07","2017-Q3",468000,-0.00555555555555556,"2017-04"
2017-09-30,78204,"46617","IN","South Bend","Saint Joseph","South Bend",8045,103400,-0.00289296046287367,-0.000966183574879227,0.0770833333333333,0.0185955375421374,0.000972297321765403,"2008-07","2008-Q3",107600,-0.0390334572490706,"2008-02"
2017-09-30,94450,"84087","UT","Ogden","Davis","Woods Cross",8046,253900,-0.00157294534014943,-0.00314095013741657,0.047874535699546,0.0655949331870067,0.00215207671744655,"2008-06","2008-Q2",258500,-0.0177949709864603,"2007-12"
2017-09-30,65346,"18071","PA","Allentown","Carbon","Palmerton",8047,146800,0.000681663258350375,0.00479123887748118,0.0131124913733609,0.00233230686411057,-0.0165717999283741,"2007-10","2007-Q4",174200,-0.157290470723307,"2005-06"
2017-09-30,58374,"01463","MA","Boston","Middlesex","Town of Pepperell",8048,330500,0.00547611804076666,0.0110125420617926,0.0737491877842755,0.0510210374804425,0.00239121041761381,"2005-09","2005-Q3",346300,-0.0456251804793532,"2005-02"
2017-09-30,63852,"15037","PA","Pittsburgh","Allegheny","Elizabeth Township",8049,120900,0.00165700082850041,0.00415282392026578,0.0980926430517711,0.0441754275483506,0.0221642960774042,"2017-09","2017-Q3",120900,0,"2017-09"
2017-09-30,98166,"95391","CA","Stockton","San Joaquin","Tracy",8050,575500,0.00964912280701754,0.0280457306180779,0.0679161254407126,0.108015946992049,0.00549710125033376,"2006-03","2006-Q1",641800,-0.103303209722655,"2005-05"
2017-09-30,85784,"62918","IL","Carbondale","Williamson","Carterville",8051,113700,0.00353045013239188,0.0106666666666667,0.0308250226654578,0.0387870388598646,0.0171715059019013,"2017-09","2017-Q3",113700,0,"2017-09"
2017-09-30,77152,"44408","OH","Salem","Columbiana","Columbiana",8052,136300,0.000734214390602056,0.00664697193500739,0.0766192733017378,0.0449504726945227,0.012229193546444,"2017-09","2017-Q3",136300,0,"2017-09"
2017-09-30,99554,"98077","WA","Seattle","King","Woodinville",8053,854200,0.00648049958760457,0.00565104779844596,0.129147389292796,0.0972789712865268,0.0223499534330394,"2017-09","2017-Q3",854200,0,"2017-09"
2017-09-30,62164,"11576","NY","New York","Nassau","Roslyn",8054,1064700,0.00141083521444695,-0.00588235294117647,0.0325865580448065,0.0449681109909073,0.00685426449213011,"2016-12","2016-Q4",1091800,-0.0248213958600476,"2016-11"
2017-09-30,96204,"90701","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Artesia",8055,532100,-0.0011263375258119,0.00738356683074593,0.0996073568919198,0.0974162240733152,0.00800955648364443,"2006-07","2006-Q3",540500,-0.0155411655874191,"2006-05"
2017-09-30,82466,"55807","MN","Duluth","Saint Louis","Duluth",8056,110600,0.00912408759124088,0.0174793008279669,0.0212373037857802,0.047971361953189,0.00520949637609802,"2017-09","2017-Q3",110600,0,"2017-09"
2017-09-30,73569,"35660","AL","Florence","Colbert","Sheffield",8057,76400,-0.0103626943005181,-0.0353535353535354,0.161094224924012,0.0526916437815628,,"2017-06","2017-Q2",79200,-0.0353535353535354,"2017-04"
2017-09-30,97131,"93109","CA","Santa Maria-Santa Barbara","Santa Barbara","Santa Barbara",8058,1237900,0.00560519902518278,0.00962401109208058,0.0145058187182429,0.0963833490304189,0.00654684194910549,"2017-02","2017-Q1",1259100,-0.0168374235565086,"2016-11"
2017-09-30,60717,"07604","NJ","New York","Bergen","Hasbrouck Heights",8059,411400,-0.00363284088156939,-0.00604010630587098,0.0630490956072351,0.0381892164261117,-0.00464339723060514,"2006-10","2006-Q4",443500,-0.0723788049605412,"2005-03"
2017-09-30,96757,"92252","CA","Riverside","San Bernardino","Joshua Tree",8060,146200,0.00966850828729282,0.0405693950177936,0.229604709840202,0.136229379007897,-0.00754330008814552,"2006-04","2006-Q2",173400,-0.156862745098039,"2005-09"
2017-09-30,74143,"37062","TN","Nashville","Williamson","Fairview",8061,249700,0.0138043036946813,0.0369601328903654,0.172851103804603,0.0903871017461173,0.041484064536383,"2017-09","2017-Q3",249700,0,"2017-09"
2017-09-30,99504,"98019","WA","Seattle","King","Duvall",8062,614100,0.0163853028798411,0.03331650681474,0.174187380497132,0.128789429697581,0.0280919087771845,"2017-09","2017-Q3",614100,0,"2017-09"
2017-09-30,64219,"15656","PA","Pittsburgh","Westmoreland","Allegheny Township",8063,108100,0.000925925925925926,0.0354406130268199,0.0702970297029703,0.0389504774898828,0.0282701744374609,"2017-09","2017-Q3",108100,0,"2017-09"
2017-09-30,82014,"54971","WI","Fond du Lac","Fond du Lac","Ripon",8064,127100,0.00953137410643368,0.0200642054574639,0.0872540633019675,0.0241587745059668,0.0125471820928247,"2017-09","2017-Q3",127100,0,"2017-09"
2017-09-30,93079,"79772","TX","Pecos","Reeves","Pecos",8065,88100,0.00456100342075257,0.0244186046511628,0.128040973111396,0.0297178715606687,,"2017-09","2017-Q3",88100,0,"2017-09"
2017-09-30,96748,"92241","CA","Riverside","Riverside","Desert Hot Springs",8066,212500,0.00806451612903226,-0.00839944003733084,0.0880696364567332,0.126383459864096,-0.022754870101597,"2006-06","2006-Q2",309000,-0.312297734627832,"2005-01"
2017-09-30,59633,"04730","ME",,"Aroostook","Town of Houlton",8067,78900,0.00637755102040816,0.0327225130890052,0.0691056910569106,0.0162232451827093,,"2009-11","2009-Q4",83800,-0.058472553699284,"2009-09"
2017-09-30,72126,"32640","FL","Palatka","Putnam","Hawthorne",8068,133500,0.0144376899696049,0.04296875,0.118090452261307,0.06140596072155,-0.0069895364374094,"2008-03","2008-Q1",147600,-0.0955284552845529,"2005-12"
2017-09-30,79978,"49837","MI","Escanaba","Delta","Gladstone",8069,81300,0.00123152709359606,0.021356783919598,-0.0401416765053129,0.0251637009680912,,"2016-06","2016-Q2",89400,-0.0906040268456376,"2016-03"
2017-09-30,59287,"03909","ME","Portland","York","Cape Neddick",8070,372300,0.00107555794568432,0.0152713389691846,0.00621621621621622,0.0208512593692909,-0.000535619907586771,"2006-06","2006-Q2",399000,-0.0669172932330827,"2004-11"
2017-09-30,71179,"30531","GA","Cornelia","Habersham","Cornelia",8071,124000,0.000807102502017756,0.00649350649350649,0.0350584307178631,0.0766837851931506,0.00565590341324129,"2017-09","2017-Q3",124000,0,"2017-09"
2017-09-30,61131,"08620","NJ","Trenton","Mercer","Hamilton Township",8072,247300,0.00283860502838605,0.00487606663957741,-0.000404203718674212,0.0159388830195542,-0.0186079631001806,"2007-12","2007-Q4",300400,-0.17676431424767,"2004-09"
2017-09-30,98116,"95334","CA","Merced","Merced","Livingston",8073,225300,0.00625279142474319,0.0268915223336372,0.0878802510864317,0.160581070560494,-0.0113331308300109,"2006-01","2006-Q1",326300,-0.309531106343855,"2004-09"
2017-09-30,84582,"60554","IL","Chicago","Kane","Sugar Grove",8074,272700,0.00294225818315557,0.00183688464364438,0.0114985163204748,0.0458889666521216,-0.0143165641418987,"2007-06","2007-Q2",318200,-0.142991829038341,"2003-11"
2017-09-30,66748,"21047","MD","Baltimore","Harford","Fallston",8075,364500,0.00746268656716418,0.0190103438635728,0.0296610169491525,0.0190995320141047,-0.00817934531900377,"2006-11","2006-Q4",405300,-0.100666173205033,"2005-07"
2017-09-30,96797,"92313","CA","Riverside","San Bernardino","Grand Terrace",8076,345300,0.00670553935860058,0.0298240381747689,0.0882445635045698,0.114850005368696,-0.00811144182903956,"2006-05","2006-Q2",401400,-0.139760837070254,"2005-07"
2017-09-30,99734,"98346","WA","Bremerton","Kitsap","Kingston",8077,413400,-0.00982035928143713,-0.0173520323270739,0.0819157288667888,0.0857353595624632,0.0137022124023631,"2017-05","2017-Q2",422800,-0.022232734153264,"2017-04"
2017-09-30,87514,"67219","KS","Wichita","Sedgwick","Park City",8078,87300,-0.0124434389140272,0.0174825174825175,0.0607533414337789,0.0219990599528208,0.0216038305643595,"2017-08","2017-Q3",88400,-0.0124434389140271,"2017-07"
2017-09-30,69197,"27052","NC","Winston-Salem","Stokes","Walnut Cove",8079,130200,0.0038550501156515,0.00618238021638331,0.0593978844589097,0.0223097122956337,0.00217636351215056,"2008-08","2008-Q3",130500,-0.00229885057471264,"2008-07"
2017-09-30,70995,"30268","GA","Atlanta","Fulton","Palmetto",8080,138700,0.0221075902726603,0.0523520485584218,0.1096,0.105238724677398,-0.00227832635020364,"2007-01","2007-Q1",147900,-0.0622041920216362,"2005-01"
2017-09-30,399585,"33976","FL","Fort Myers","Lee","Lehigh Acres",8081,149900,0.0107889413351315,0.030949105914718,0.0838756326825741,0.157318477564655,-0.0258102223412078,"2006-07","2006-Q3",229500,-0.346840958605664,"2005-02"
2017-09-30,97695,"94305","CA","San Jose","Santa Clara","Stanford",8082,3217900,0.021847511987552,0.0676509621765096,0.0841981132075472,0.122224195006356,0.0560166009256802,"2016-05","2016-Q2",3243900,-0.00801504362033355,"2016-03"
2017-09-30,399680,"93730","CA","Fresno","Fresno","Fresno",8083,418500,-0.000238891543239369,0.00167544279559598,0.0656990068754775,0.0702761300894776,0.00279025598684357,"2006-04","2006-Q2",475000,-0.118947368421053,"2005-02"
2017-09-30,89658,"72616","AR",,"Carroll","Berryville",8084,122900,0.00162999185004075,0.00737704918032787,0.159433962264151,0.0203932211989537,-0.00256712193229147,"2008-04","2008-Q2",129500,-0.050965250965251,"2007-02"
2017-09-30,64836,"17003","PA","Lebanon","Lebanon","Annville",8085,179800,-0.00221975582685905,0.000556483027267668,0.0465657741559953,0.017328353369946,0.0025950556965646,"2017-08","2017-Q3",180200,-0.00221975582685905,"2017-08"
2017-09-30,95954,"89703","NV","Carson City","Carson City","Carson City",8086,371700,0.00405186385737439,0.0225584594222834,0.0745880312228968,0.101720462489287,-0.00517639984079132,"2005-07","2005-Q3",552200,-0.326874320898225,
2017-09-30,60670,"07436","NJ","New York","Bergen","Oakland",8087,448800,-0.00377358490566038,-0.0088339222614841,0.0248915277460607,0.0321626492470084,-0.00615869299310901,"2006-10","2006-Q4",513000,-0.125146198830409,"2004-09"
2017-09-30,91386,"76426","TX","Dallas-Fort Worth","Wise","Bridgeport",8088,146200,-0.0054421768707483,-0.00272851296043656,0.0324858757062147,0.0323243795353079,0.0111927865484216,"2017-03","2017-Q1",151500,-0.034983498349835,"2017-01"
2017-09-30,89878,"73045","OK","Oklahoma City","Oklahoma","Harrah",8089,144300,0.00979706088173548,0.0351506456241033,0.0625920471281296,0.0387838224040205,0.0251154854827931,"2017-03","2017-Q1",146500,-0.0150170648464164,"2017-02"
2017-09-30,58773,"02465","MA","Boston","Middlesex","Newton",8090,865200,0.00674889457761229,0.0214876033057851,0.0455589123867069,0.0765991198065341,0.0355002273516751,"2017-09","2017-Q3",865200,0,"2017-09"
2017-09-30,63890,"15084","PA","Pittsburgh","Allegheny","Tarentum",8091,89000,0.012514220705347,0.00112485939257593,0.0229885057471264,0.0474108324588443,0.0122467216886253,"2017-09","2017-Q3",89000,0,"2017-09"
2017-09-30,68064,"24251","VA","Kingsport","Scott","Gate City",8092,78500,-0.00127226463104326,-0.00632911392405063,0.0089974293059126,0.0165910266070288,0.00337387277812784,"2009-11","2009-Q4",93000,-0.155913978494624,"2009-01"
2017-09-30,78138,"46405","IN","Chicago","Lake","Lake Station",8093,68700,0.00291970802919708,0.0132743362831858,0.0177777777777778,0.00927747206274954,-0.0201390177256888,"2008-05","2008-Q2",90600,-0.241721854304636,
2017-09-30,65687,"19004","PA","Philadelphia","Montgomery","Lower Merion Township",8094,471900,0.00148556876061121,0.00318877551020408,0.00425622472866567,0.0363741457770284,0.0071382951906922,"2016-11","2016-Q4",473600,-0.00358952702702703,"2016-10"
2017-09-30,90515,"74745","OK",,"McCurtain","Idabel",8095,68000,-0.0215827338129496,-0.0257879656160458,-0.104084321475626,,,"2016-06","2016-Q2",78000,-0.128205128205128,"2014-11"
2017-09-30,61907,"10803","NY","New York","Westchester","Pelham",8096,835000,0.00324402258800913,0.00155931390188317,0.0179202730708277,0.0439881573482233,0.00623236544326344,"2017-01","2017-Q1",845300,-0.012185023068733,"2016-11"
2017-09-30,65418,"18324","PA","New York","Pike","Lehman Township",8097,97300,0,0.00412796697626419,0.180825242718447,0.0506543176798242,-0.063042007746496,"2007-10","2007-Q4",189200,-0.485729386892178,"2003-03"
2017-09-30,65756,"19086","PA","Philadelphia","Delaware","Nether Providence",8098,328700,0.00797301441275682,0.0333228544482867,0.0637540453074434,0.0344448536127986,0.00820777687879648,"2017-09","2017-Q3",328700,0,"2017-09"
2017-09-30,93896,"82240","WY",,"Goshen","Torrington",8099,151300,0.00265076209410205,0.0120401337792642,0.087706685837527,0.0188680462125184,,"2017-09","2017-Q3",151300,0,"2017-09"
2017-09-30,73397,"35228","AL","Birmingham","Jefferson","Midfield",8100,53500,-0.0037243947858473,0.019047619047619,-0.0129151291512915,0.0156631987092248,,"2010-08","2010-Q3",62300,-0.141252006420546,
2017-09-30,93483,"80621","CO","Greeley","Weld","Fort Lupton",8101,256500,0.000780335544284042,0.0126332412159495,0.11038961038961,0.156094019883761,,"2017-09","2017-Q3",256500,0,"2017-09"
2017-09-30,96296,"91108","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","San Marino",8102,2265500,0.000706744997570564,0.0119712333050431,0.0395539852246134,0.0959013285034644,0.0414165246429792,"2016-12","2016-Q4",2424500,-0.0655805320684677,"2016-11"
2017-09-30,67785,"23664","VA","Virginia Beach","Hampton City","Hampton",8103,184700,-0.00858829844337091,-0.0196390658174098,-0.00269978401727862,0.0026192654016115,-0.0153044798878557,"2007-11","2007-Q4",218000,-0.152752293577982,"2005-10"
2017-09-30,58995,"02921","RI","Providence","Providence","Cranston",8104,353100,0,-0.00282406099971759,0.057185628742515,0.043930404288304,-0.00498649574271526,"2006-05","2006-Q2",401100,-0.119670905011219,"2004-07"
2017-09-30,60238,"06268","CT","Hartford","Tolland","Town of Mansfield",8105,234000,0.0173913043478261,0.0469798657718121,0.0526315789473684,0.0133380457072863,-0.0155489965245962,"2007-04","2007-Q2",284000,-0.176056338028169,"2004-06"
2017-09-30,76521,"43103","OH","Columbus","Pickaway","Ashville",8106,163900,0.00428921568627451,0.0104808877928483,0.0224578914535246,0.0354496905740147,0.00998402662127984,"2017-09","2017-Q3",163900,0,"2017-09"
2017-09-30,70675,"29702","SC","Gaffney","Cherokee","Blacksburg",8107,90100,-0.0227765726681128,-0.0217155266015201,0.0907990314769976,0.077622424873617,0.031303947645795,"2017-07","2017-Q3",93700,-0.0384204909284952,"2017-06"
2017-09-30,91517,"76645","TX",,"Hill","Hillsboro",8108,74300,0.00134770889487871,0.0333796940194715,0.0435393258426966,0.0271055865928562,0.0275837747329428,"2017-09","2017-Q3",74300,0,"2017-09"
2017-09-30,99455,"97862","OR","Hermiston-Pendleton","Umatilla","Milton Freewater",8109,159900,0.00819672131147541,0.017175572519084,0.0342820181112548,0.0310954501450429,0.0192053644779924,"2017-09","2017-Q3",159900,0,"2017-09"
2017-09-30,97291,"93465","CA","San Luis Obispo","San Luis Obispo","Templeton",8110,645800,0.00232810802421232,0.0120670741263125,0.044476791201682,0.0712342519172733,0.00938605856266705,"2017-09","2017-Q3",645800,0,"2017-09"
2017-09-30,58719,"02330","MA","Boston","Plymouth","Carver",8111,323300,0,0.00248062015503876,0.0544683626875408,0.0626421860348687,0.00551470860917025,"2005-11","2005-Q4",340600,-0.05079271873165,"2004-10"
2017-09-30,95556,"88081","NM","Las Cruces","Dona Ana","Chaparral",8112,111500,0.0045045045045045,0.0314523589269195,0.0825242718446602,0.0118926241358719,0.0109449024592645,"2009-07","2009-Q3",124700,-0.105854049719326,"2009-01"
2017-09-30,63626,"14605","NY","Rochester","Monroe","Rochester",8113,71600,0.031700288184438,-0.00417246175243394,0.0964777947932619,0.0878350129778882,,"2017-05","2017-Q2",73300,-0.0231923601637108,"2017-05"
2017-09-30,72062,"32561","FL","Pensacola","Santa Rosa","Gulf Breeze",8114,391500,-0.00153022188217292,0.0131987577639752,0.134782608695652,0.0600373779844827,-0.008595843055061,"2006-11","2006-Q4",446000,-0.12219730941704,"2005-07"
2017-09-30,96621,"92067","CA","San Diego","San Diego","Rancho Santa Fe",8115,2869300,-0.00688771978402326,-0.0191768647022629,-0.0100058655073664,0.0230983352018219,-0.00400873973299909,"2006-05","2006-Q2",3264600,-0.121086810022667,"2004-06"
2017-09-30,64589,"16412","PA","Erie","Erie","Washington Township",8116,158000,0.00701083492670491,0.0219922380336352,0.0347085789129011,0.0204360098766669,0.0175269043416586,"2017-09","2017-Q3",158000,0,"2017-09"
2017-09-30,94920,"85344","AZ",,"La Paz","Parker",8117,168500,-0.00354819633353046,0.0011883541295306,-0.012888107791447,0.0695342179626985,-0.0297883039212756,"2007-05","2007-Q2",244200,-0.30999180999181,"2005-06"
2017-09-30,73963,"36604","AL","Mobile","Mobile","Mobile",8118,117400,0.00772532188841202,0.0199826238053866,0.0910780669144981,0.0253252871009799,0.00294316854104992,"2010-04","2010-Q2",122900,-0.0447518307567128,"2009-07"
2017-09-30,74830,"38462","TN",,"Lewis","Hohenwald",8119,63700,-0.0169753086419753,-0.0348484848484849,0.0851788756388416,0.0682054535680858,0.0185593886513131,"2017-07","2017-Q3",66000,-0.0348484848484849,"2017-05"
2017-09-30,82465,"55806","MN","Duluth","Saint Louis","Duluth",8120,99400,0.0153217568947906,0.0419287211740042,0.0688172043010753,0.0491459929929239,0.00776635656645719,"2017-09","2017-Q3",99400,0,"2017-09"
2017-09-30,72943,"33972","FL","Fort Myers","Lee","Lehigh Acres",8121,168200,0.004778972520908,0.0157004830917874,0.0761356365962892,0.161694070278287,-0.0223690520471044,"2006-04","2006-Q2",252600,-0.334125098970705,"2005-02"
2017-09-30,87863,"68112","NE","Omaha","Douglas","Omaha",8122,85500,0.0178571428571429,0.0326086956521739,0.0166468489892985,0.0341072037175039,0.000822421317589583,"2007-03","2007-Q1",88400,-0.0328054298642534,"2006-05"
2017-09-30,65932,"19444","PA","Philadelphia","Montgomery","Whitemarsh Township",8123,382400,0.00183390096934766,0.00737618545837724,0.0543148607664737,0.0306642564987505,0.00417372993038301,"2017-09","2017-Q3",382400,0,"2017-09"
2017-09-30,89718,"72719","AR","Fayetteville","Benton","Centerton",8124,157000,0.001914486279515,-0.00063653723742839,0.0536912751677852,0.0481551539756366,0.0173416378988753,"2017-06","2017-Q2",157100,-0.00063653723742839,"2017-05"
2017-09-30,91627,"76905","TX","San Angelo","Tom Green","San Angelo",8125,128100,0.00234741784037559,-0.00078003120124805,0.0578034682080925,0.0596101372277911,,"2017-05","2017-Q2",128500,-0.00311284046692607,"2017-04"
2017-09-30,94431,"84066","UT",,"Duchesne","Roosevelt",8126,154400,0.00194678780012979,0.0191419141914191,-0.0234029095509171,-0.0664065987736743,,"2014-02","2014-Q1",219200,-0.295620437956204,
2017-09-30,399516,"05408","VT","Burlington","Chittenden","Burlington",8127,254400,0.00752475247524752,0.004739336492891,0.0490721649484536,0.0238664420613339,0.0184474263201753,"2017-09","2017-Q3",254400,0,"2017-09"
2017-09-30,61075,"08402","NJ","Atlantic City","Atlantic","Margate City",8128,434100,0.00416377515614157,0.0100046533271289,0.00254041570438799,-0.00543879984658802,,"2010-08","2010-Q3",466200,-0.0688545688545689,
2017-09-30,74628,"38068","TN","Memphis","Fayette","Somerville",8129,149100,0.0184426229508197,0.0642398286937901,0.185214626391097,0.0373878863269241,0.0293011240159526,"2017-09","2017-Q3",149100,0,"2017-09"
2017-09-30,92028,"77562","TX","Houston","Harris","Highlands",8130,130600,-0.00305343511450382,0.000766283524904215,0.0398089171974522,0.0896947292097987,0.023430468415101,"2017-08","2017-Q3",131000,-0.00305343511450382,"2017-07"
2017-09-30,66111,"19962","DE","Dover","Kent","Magnolia",8131,177400,0.00112866817155756,0.00967558338076266,0.0195402298850575,0.0127631141748674,-0.00626138577531699,"2007-06","2007-Q2",195700,-0.0935104752171691,"2006-03"
2017-09-30,73227,"34947","FL","Port St. Lucie","Saint Lucie","Fort Pierce",8132,88600,0.0207373271889401,0.0649038461538462,0.197297297297297,0.121224924696644,,"2017-09","2017-Q3",88600,0,"2017-09"
2017-09-30,99319,"97479","OR","Roseburg","Douglas","Sutherlin",8133,177900,0.00451722190852626,0.00112549240292628,0.0821167883211679,0.062468631115131,0.00135917802292229,"2017-09","2017-Q3",177900,0,"2017-09"
2017-09-30,78922,"48040","MI","Detroit","Saint Clair","Marysville",8134,132300,-0.00451467268623025,-0.000755287009063444,0.0122417750573833,0.0887013146404663,,"2017-07","2017-Q3",133100,-0.00601051840721262,"2017-06"
2017-09-30,77471,"45152","OH","Cincinnati","Warren","Morrow",8135,208500,0.0106640814348037,0.0594512195121951,0.109042553191489,0.0582443899951648,0.011050664002058,"2017-09","2017-Q3",208500,0,"2017-09"
2017-09-30,77194,"44481","OH","Youngstown","Trumbull","Lordstown",8136,119700,0.00503778337531486,0.00335289186923722,0.0354671280276817,0.0213525779574177,-0.00198320769495919,"2006-09","2006-Q3",128000,-0.06484375,"2004-10"
2017-09-30,78018,"46184","IN","Indianapolis","Johnson","New Whiteland",8137,117700,0.000850340136054422,0.00255536626916525,0.0351802990325418,0.0327180036578958,0.00948227829270087,"2005-09","2005-Q3",119300,-0.0134115674769489,"2005-07"
2017-09-30,59145,"03570","NH","Berlin","Coos","Berlin",8138,71900,0.00418994413407821,0.0126760563380282,0.125195618153365,0,-0.0255088015673454,"2006-07","2006-Q3",98700,-0.271529888551165,"2004-06"
2017-09-30,78011,"46173","IN",,"Rush","Rushville",8139,89300,0.00112107623318386,-0.00556792873051225,-0.00667408231368187,0.0371837518979552,0.0136212007750969,"2005-03","2005-Q1",102400,-0.1279296875,"2004-07"
2017-09-30,84465,"60410","IL","Chicago","Will","Channahon",8140,218400,0.00552486187845304,0.012987012987013,0.0785185185185185,0.0601314892029754,-0.00610835024670964,"2006-11","2006-Q4",240000,-0.09,"2005-06"
2017-09-30,63419,"14103","NY","Rochester","Orleans","Medina",8141,75300,-0.00396825396825397,0,0.085014409221902,0.0185155123118843,0.0101009659712501,"2017-08","2017-Q3",75600,-0.00396825396825397,"2017-06"
2017-09-30,93954,"82633","WY",,"Converse","Douglas",8142,202100,-0.00246791707798618,0.000495049504950495,-0.003942828979793,0.017070088099207,0.00519225541847823,"2010-08","2010-Q3",214400,-0.0573694029850746,"2008-02"
2017-09-30,69744,"28138","NC","Charlotte","Rowan","Rockwell",8143,147800,0.0054421768707483,0.0200138026224983,0.0663780663780664,0.0324303854763317,0.00673841133586373,"2017-09","2017-Q3",147800,0,"2017-09"
2017-09-30,96975,"92657","CA","Los Angeles-Long Beach-Anaheim","Orange","Newport Coast",8144,2419000,0.00062047569803516,-0.00107367030062768,0.0303701495080291,0.0713468028582118,0.0250227261037073,"2017-05","2017-Q2",2424000,-0.00206270627062706,"2017-04"
2017-09-30,59029,"03077","NH","Boston","Rockingham","Town of Raymond",8145,237900,0.00379746835443038,-0.00125944584382872,0.0466344038715354,0.0477621573341092,0.00242807782251298,"2006-03","2006-Q1",245400,-0.0305623471882641,"2005-06"
2017-09-30,60991,"08103","NJ","Philadelphia","Camden","Camden",8146,74700,0.00809716599190283,0.0135685210312076,0.0580736543909348,0.0139523935189216,-0.00263867418655517,"2007-07","2007-Q3",78200,-0.0447570332480818,"2007-02"
2017-09-30,65037,"17340","PA","Gettysburg","Adams","Littlestown",8147,187100,-0.00372736954206603,-0.0173319327731092,-0.00900423728813559,0.0154418188718839,-0.0206871605094933,"2006-07","2006-Q3",235400,-0.20518266779949,"2005-04"
2017-09-30,60171,"06120","CT","Hartford","Hartford","Hartford",8148,98100,0.015527950310559,0,-0.121754700089526,-0.0285707175546339,,"2010-08","2010-Q3",149500,-0.3438127090301,
2017-09-30,76948,"44026","OH","Cleveland","Geauga","Chesterland",8149,229600,0.00878734622144113,0.0259159964253798,0.0754098360655738,0.0337379392280799,0.00570644474031012,"2006-05","2006-Q2",239000,-0.0393305439330544,"2005-07"
